,key,ssim,emotion,age,race,gender,real_emotion,anon_emotion,real_age,anon_age,real_race,anon_race,real_gender,anon_gender
0,avatars___20210810--1306--FXN596,0.7742270948721376,0,0.0003420023210374268,1,1,fear,neutral,22.999657997678963,23.0,white,white,Man,Man
1,avatars___20210817--0900--NRE683,0.7926711120709894,0,29.99939275382234,1,0,angry,neutral,49.99939275382234,20.0,white,white,Man,Woman
2,avatars___20210818--1332--CDR970,0.8364254564498086,0,0.039167817008983974,1,0,angry,neutral,23.0,23.039167817008984,white,white,Man,Woman
3,avatars___20210819--0903--DOT682,0.7968527260354972,0,0.965203436405897,0,1,happy,neutral,29.011125710782125,28.045922274376228,black,latino hispanic,Man,Man
4,avatars___20210827--0906--KDA058,0.8103648748817557,0,3.00000018389062,1,0,sad,neutral,23.000000191716893,20.000000007826273,white,white,Man,Woman
5,avatars___20210831--0815--XJT672,0.6743197983283478,1,2.999964680719131,0,1,sad,sad,22.99996468071913,20.0,asian,black,Woman,Woman
6,avatars___20210901--0833--LAS440,0.7638292209215329,1,8.999866773723625,1,0,happy,happy,28.999866773723625,20.0,white,white,Woman,Man
7,avatars___20210902--0817--IFG774,0.7631370648822747,1,1.359985782684781,1,0,angry,angry,29.15553277733816,30.51551856002294,white,white,Man,Woman
8,avatars___20210922--0839--UHV563,0.7852637231315881,0,8.999999999867011,1,1,happy,angry,23.00000000013299,32.0,white,white,Man,Man
9,avatars___20210928--0843--PAK800,0.7816544952345409,0,35.68138771580979,1,0,sad,neutral,55.68138771580979,20.0,white,white,Man,Woman
10,avatars___20210929--0827--MCR809,0.8510901622174492,0,6.9999964801845636,1,1,happy,angry,29.999996480184564,23.0,white,white,Man,Man
11,avatars___20210929--1334--SKB942,0.7826915462829354,1,30.0005015546244,0,1,angry,angry,53.0005015546244,23.0,latino hispanic,white,Man,Man
12,avatars___20211001--0855--KJJ701,0.8052742685745167,1,16.473084448786608,0,0,happy,happy,23.0,39.47308444878661,white,black,Man,Woman
13,avatars___20211001--1304--XMY093,0.8401554973009916,0,4.800462249932025e-10,1,1,angry,happy,23.0,23.000000000480046,white,white,Man,Man
14,avatars___20211006--0836--EID363,0.8683374923084106,1,1.067364524962592,1,0,neutral,neutral,29.067477107048035,28.000112582085443,white,white,Man,Woman
15,avatars___20220114--0820--JZE802,0.8693968033694036,0,6.0000000000433005,0,1,neutral,surprise,29.0000000000433,23.0,indian,white,Man,Man
16,avatars___20220202--0844--THN461,0.8299316162594862,1,11.473081788742586,0,1,happy,happy,39.47308444878661,28.00000266004402,black,white,Man,Man
17,avatars___20220214--0846--HOS732,0.8299649353074405,0,3.0,1,1,happy,neutral,23.0,20.0,white,white,Man,Man
18,avatars___20220215--0801--ONK705,0.7465717944428749,0,34.00000298253674,0,0,sad,happy,54.00000298253674,20.0,white,black,Man,Woman
19,avatars___20220216--1324--ZSE894,0.7747910779247759,0,0.0022110017045235963,1,0,happy,sad,29.002211001704524,29.0,white,white,Man,Woman
20,avatars___20220218--0839--XIT043,0.81243833908477,1,12.0,0,0,happy,happy,32.0,20.0,black,latino hispanic,Man,Woman
21,avatars___20220303--1247--TAY503,0.8275648579111421,1,7.254330032505095,1,1,neutral,neutral,20.0,27.254330032505095,white,white,Woman,Woman
22,avatars___20220304--1320--NNQ107,0.8350098446825827,1,9.000000000090527,0,0,neutral,neutral,29.000000000090527,20.0,black,white,Man,Woman
23,avatars___20220307--1342--RGA575,0.7871689576680471,0,30.00000472830788,0,1,angry,disgust,23.000000000094794,53.00000472840267,black,white,Man,Man
24,avatars___20220310--1128--ZSC414,0.8060598670518905,1,30.917913513121572,1,0,happy,happy,53.99999482253613,23.08208130941456,white,white,Woman,Man
25,avatars___20220310--1336--XRZ540,0.714445195040634,0,34.00000255690523,0,1,neutral,happy,20.000000536456355,54.000003093361585,latino hispanic,white,Man,Man
26,avatars___20220311--1115--NFU480,0.7369626456837608,0,3.142308923253033,0,0,neutral,sad,19.857691085472887,23.00000000872592,asian,white,Man,Woman
27,avatars___20220314--1116--KMD200,0.7979946160660121,0,6.999999767140125,1,1,angry,neutral,28.000000000397936,21.00000023325781,white,white,Woman,Woman
28,avatars___20220315--0818--HDZ165,0.8519466280171891,0,11.996798779000528,1,0,angry,happy,20.0,31.996798779000528,white,white,Woman,Man
29,avatars___20220315--1053--FWC239,0.7543761877908952,0,2.920899778978619,0,0,sad,neutral,32.00552516942846,29.08462539044984,white,latino hispanic,Man,Woman
30,avatars___20220401--0841--PHT202,0.8333631578096893,1,0.9999835267822021,1,0,neutral,neutral,22.00001647321802,23.000000000000224,white,white,Woman,Man
31,avatars___20220406--1314--PGO261,0.7553389281282455,1,0.0,0,0,neutral,neutral,23.0,23.0,white,black,Woman,Man
32,avatars___20220407--0816--OYQ923,0.8612459587110757,0,0.9999995347318986,0,1,neutral,angry,23.0,22.0000004652681,latino hispanic,white,Man,Man
33,avatars___20220412--1326--BGR645,0.8415689293875446,0,2.9999999965174027,0,0,neutral,happy,29.000000003482597,32.0,black,white,Woman,Man
34,avatars___20220426--1126--SCG995,0.8046812241107685,1,12.0,1,0,neutral,neutral,20.0,32.0,white,white,Woman,Man
35,avatars___20220510--0837--WFU321,0.8304437968040494,0,7.093018651008602,0,1,angry,fear,30.093018651008606,23.000000000000004,black,white,Man,Man
36,avatars___20220510--1051--OZZ515,0.8229606111185415,1,1.1090346418995978e-08,0,1,neutral,neutral,23.000000011090346,23.0,black,white,Man,Man
37,avatars___20220610--0901--TRP396,0.8378428957913433,1,3.0000000000000036,0,1,neutral,neutral,23.000000000000004,20.0,latino hispanic,white,Woman,Woman
38,avatars___20220614--1135--DNM410,0.771489328801545,1,6.000000001040725,0,1,neutral,neutral,29.000000001040725,23.0,asian,white,Man,Man
