,key,ssim,emotion,age,race,gender,real_emotion,anon_emotion,real_age,anon_age,real_race,anon_race,real_gender,anon_gender
0,avatars___20210810--1306--FXN596,0.7594074260074648,0,0.0003420023210374268,1,1,fear,neutral,22.999657997678963,23.0,white,white,Man,Man
1,avatars___20210817--0900--NRE683,0.8077859221966414,0,26.99939275382234,1,0,angry,neutral,49.99939275382234,23.0,white,white,Man,Woman
2,avatars___20210818--1332--CDR970,0.8262907186078179,0,0.0,1,1,angry,neutral,23.0,23.0,white,white,Man,Man
3,avatars___20210819--0903--DOT682,0.8451980128158357,0,0.011132919262948349,0,1,happy,neutral,29.011125710782125,28.999992791519176,black,latino hispanic,Man,Man
4,avatars___20210827--0906--KDA058,0.74063974720764,0,5.999871050021273,0,0,sad,neutral,23.000000191716893,28.999871241738166,white,asian,Man,Woman
5,avatars___20210831--0815--XJT672,0.6685319614763224,0,2.999957730429742,0,1,sad,fear,22.99996468071913,20.00000695028939,asian,white,Woman,Woman
6,avatars___20210901--0833--LAS440,0.7610778514832661,0,8.999866773723625,1,1,happy,sad,28.999866773723625,20.0,white,white,Woman,Woman
7,avatars___20210902--0817--IFG774,0.771784731330775,0,6.155532777337701,1,1,angry,fear,29.15553277733816,23.00000000000046,white,white,Man,Man
8,avatars___20210922--0839--UHV563,0.7885309139256772,0,5.111396872531831,1,1,happy,sad,23.00000000013299,28.11139687266482,white,white,Man,Man
9,avatars___20210928--0843--PAK800,0.7899949169033486,0,32.681387715228325,1,0,sad,surprise,55.68138771580979,23.000000000581466,white,white,Man,Woman
10,avatars___20210929--0827--MCR809,0.8092115119444014,0,9.999996480184564,1,1,happy,angry,29.999996480184564,20.0,white,white,Man,Man
11,avatars___20210929--1334--SKB942,0.8214177816393778,0,32.00023921265869,0,0,angry,neutral,53.0005015546244,21.00026234196571,latino hispanic,white,Man,Woman
12,avatars___20211001--0855--KJJ701,0.7494071919134756,1,16.473084448786608,0,0,happy,happy,23.0,39.47308444878661,white,indian,Man,Woman
13,avatars___20211001--1304--XMY093,0.8531676856028982,0,2.9999999999751807,1,1,angry,happy,23.0,20.00000000002482,white,white,Man,Man
14,avatars___20211006--0836--EID363,0.8532117990269316,0,6.067477107048035,0,1,neutral,happy,29.067477107048035,23.0,white,latino hispanic,Man,Man
15,avatars___20220114--0820--JZE802,0.8209355761171842,0,6.0000000000433005,0,0,neutral,fear,29.0000000000433,23.0,indian,white,Man,Woman
16,avatars___20220202--0844--THN461,0.8313860959628654,1,10.472480989476697,0,0,happy,happy,39.47308444878661,29.00060345930991,black,white,Man,Woman
17,avatars___20220214--0846--HOS732,0.8550748211663359,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
18,avatars___20220215--0801--ONK705,0.7614043719176274,0,25.000002980427155,1,0,sad,neutral,54.00000298253674,29.000000002109587,white,white,Man,Woman
19,avatars___20220216--1324--ZSE894,0.7697324227432927,1,6.002210997467223,0,0,happy,happy,29.002211001704524,23.0000000042373,white,latino hispanic,Man,Woman
20,avatars___20220218--0839--XIT043,0.8118069606191316,1,6.816933099950443,0,0,happy,happy,32.0,25.183066900049557,black,white,Man,Woman
21,avatars___20220303--1247--TAY503,0.8157959025877136,0,8.0142325904865,0,0,neutral,happy,20.0,28.0142325904865,white,black,Woman,Man
22,avatars___20220304--1320--NNQ107,0.8239556540994495,1,9.000000000090527,0,0,neutral,neutral,29.000000000090527,20.0,black,white,Man,Woman
23,avatars___20220307--1342--RGA575,0.8339763477975631,0,9.479350637775497e-11,0,1,angry,happy,23.000000000094794,23.0,black,latino hispanic,Man,Man
24,avatars___20220310--1128--ZSC414,0.8222095543647534,1,31.999453050956753,1,0,happy,happy,53.99999482253613,22.00054177157938,white,white,Woman,Man
25,avatars___20220310--1336--XRZ540,0.7507118286298831,1,8.999999695066368,0,0,neutral,neutral,20.000000536456355,29.000000231522723,latino hispanic,asian,Man,Woman
26,avatars___20220311--1115--NFU480,0.7270887964194866,0,9.143874352106817,0,1,neutral,angry,19.857691085472887,29.001565437579703,asian,white,Man,Man
27,avatars___20220314--1116--KMD200,0.8171104197503194,0,8.000000000397936,1,0,angry,neutral,28.000000000397936,20.0,white,white,Woman,Man
28,avatars___20220315--0818--HDZ165,0.846742603274713,0,1.0,1,1,angry,neutral,20.0,21.0,white,white,Woman,Woman
29,avatars___20220315--1053--FWC239,0.8293052844474204,0,4.005524999956723,0,0,sad,neutral,32.00552516942846,28.000000169471736,white,latino hispanic,Man,Woman
30,avatars___20220401--0841--PHT202,0.8571736715527818,0,0.9999835267819961,1,1,neutral,angry,22.00001647321802,23.000000000000018,white,white,Woman,Woman
31,avatars___20220406--1314--PGO261,0.7325975057279368,0,5.757527787864092e-11,0,0,neutral,angry,23.0,23.000000000057575,white,black,Woman,Man
32,avatars___20220407--0816--OYQ923,0.8805216631371966,1,0.0009098576044088702,0,1,neutral,neutral,23.0,22.99909014239559,latino hispanic,white,Man,Man
33,avatars___20220412--1326--BGR645,0.8346243341644373,1,4.509840351829553e-06,0,1,neutral,neutral,29.000000003482597,28.999995493642245,black,latino hispanic,Woman,Woman
