,key,ssim,emotion,age,race,gender,real_emotion,anon_emotion,real_age,anon_age,real_race,anon_race,real_gender,anon_gender
0,avatars___20210810--1306--FXN596,0.8979785290347114,0,1.980523926165347,1,0,fear,neutral,22.999657997678963,21.019134071513616,white,white,Man,Woman
1,avatars___20210817--0900--NRE683,0.974980888153514,1,3.999392753814668,1,1,angry,angry,49.99939275382234,46.000000000007674,white,white,Man,Man
2,avatars___20210818--1332--CDR970,0.9480223036081807,0,0.0,1,1,angry,happy,23.0,23.0,white,white,Man,Man
3,avatars___20210819--0903--DOT682,0.9408090977892637,1,26.97314447123528,1,1,happy,happy,29.011125710782125,55.984270182017404,black,black,Man,Man
4,avatars___20210827--0906--KDA058,0.9278663059148115,0,1.5888395310525993e-07,1,1,sad,happy,23.000000191716893,23.00000003283294,white,white,Man,Man
5,avatars___20210831--0815--XJT672,0.7831807650134157,1,2.9990680187676304,0,1,sad,sad,22.99996468071913,20.0008966619515,asian,white,Woman,Woman
6,avatars___20210901--0833--LAS440,0.9644564927121304,1,0.00013322705959950554,1,1,happy,happy,28.999866773723625,29.000000000783224,white,white,Woman,Woman
7,avatars___20210902--0817--IFG774,0.9914817517833071,1,0.12118926638407856,1,1,angry,angry,29.15553277733816,29.03434351095408,white,white,Man,Man
8,avatars___20210922--0839--UHV563,0.9567790956685791,0,2.629496727024616e-07,1,1,happy,neutral,23.00000000013299,22.999999737183316,white,white,Man,Man
9,avatars___20210928--0843--PAK800,0.9743173161189121,1,16.208303267023183,1,1,sad,sad,55.68138771580979,39.47308444878661,white,white,Man,Man
10,avatars___20210929--0827--MCR809,0.9982593068248549,1,1.645867335753337e-06,1,1,happy,happy,29.999996480184564,29.999994834317228,white,white,Man,Man
11,avatars___20210929--1334--SKB942,0.9842147611976418,1,6.627805296943734e-05,1,1,angry,angry,53.0005015546244,53.00056783267737,latino hispanic,latino hispanic,Man,Man
12,avatars___20211001--0855--KJJ701,0.9928763858683928,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
13,avatars___20211001--1304--XMY093,0.9808362377160775,1,0.0,1,1,angry,angry,23.0,23.0,white,white,Man,Man
14,avatars___20211006--0836--EID363,0.9913459270472451,1,2.0080320835113525,1,0,neutral,neutral,29.067477107048035,31.075509190559387,white,white,Man,Woman
15,avatars___20220114--0820--JZE802,0.9871400909235829,1,1.6254482204658416e-09,1,1,neutral,neutral,29.0000000000433,29.00000000166875,indian,indian,Man,Man
16,avatars___20220202--0844--THN461,0.9946689470838789,1,0.0,1,1,happy,happy,39.47308444878661,39.47308444878661,black,black,Man,Man
17,avatars___20220214--0846--HOS732,0.9970072912551831,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
18,avatars___20220215--0801--ONK705,0.9509198492593404,0,1.1342930321234235e-05,1,1,sad,happy,54.00000298253674,54.00001432546706,white,white,Man,Man
19,avatars___20220216--1324--ZSE894,0.9600412986842818,1,0.03681029735583863,1,1,happy,happy,29.002211001704524,28.965400704348685,white,white,Man,Man
20,avatars___20220218--0839--XIT043,0.9856884145480095,1,0.0,1,1,happy,happy,32.0,32.0,black,black,Man,Man
21,avatars___20220303--1247--TAY503,0.9935438452464854,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
22,avatars___20220304--1320--NNQ107,0.9853822951581317,1,8.907363735488616e-11,1,1,neutral,neutral,29.000000000090527,29.000000000001453,black,black,Man,Man
23,avatars___20220307--1342--RGA575,0.8685105356277225,0,5.880096409782709e-11,0,1,angry,neutral,23.000000000094794,23.000000000035993,black,latino hispanic,Man,Man
24,avatars___20220310--1128--ZSC414,0.9944453423168076,1,8.677109022414697e-07,1,1,happy,happy,53.99999482253613,53.99999569024703,white,white,Woman,Woman
25,avatars___20220310--1336--XRZ540,0.9933659398657728,1,5.129199927011996e-07,1,1,neutral,neutral,20.000000536456355,20.000000023536362,latino hispanic,latino hispanic,Man,Man
26,avatars___20220311--1115--NFU480,0.8677070793714902,1,1.0161156760769998,1,1,neutral,neutral,19.857691085472887,18.841575409395887,asian,asian,Man,Man
27,avatars___20220314--1116--KMD200,0.9879738726631796,1,2.021121048301211e-09,1,1,angry,angry,28.000000000397936,28.000000002419057,white,white,Woman,Woman
28,avatars___20220315--0818--HDZ165,0.9945871801650581,0,0.0,1,1,angry,fear,20.0,20.0,white,white,Woman,Woman
29,avatars___20220315--1053--FWC239,0.977101657088742,1,0.3008546256463376,1,1,sad,sad,32.00552516942846,32.3063797950748,white,white,Man,Man
30,avatars___20220401--0841--PHT202,0.9392141809778258,1,1.6473182199661096e-05,1,1,neutral,neutral,22.00001647321802,22.000000000035822,white,white,Woman,Woman
31,avatars___20220406--1314--PGO261,0.887025373752277,0,6.000000000227409,1,1,neutral,fear,23.0,29.00000000022741,white,white,Woman,Woman
32,avatars___20220407--0816--OYQ923,0.9732521804680452,1,0.0,1,1,neutral,neutral,23.0,23.0,latino hispanic,latino hispanic,Man,Man
33,avatars___20220412--1326--BGR645,0.9917354350766058,1,3.801901016231568e-10,1,1,neutral,neutral,29.000000003482597,29.000000003102407,black,black,Woman,Woman
34,avatars___20220426--1126--SCG995,0.9906513147340059,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
35,avatars___20220510--0837--WFU321,0.9931819762278596,1,0.3278151750564575,1,1,angry,angry,30.093018651008606,30.420833826065063,black,black,Man,Man
36,avatars___20220510--1051--OZZ515,0.9502408286080177,1,2.653864172516684,1,1,neutral,neutral,23.000000011090346,20.346135838573662,black,black,Man,Man
37,avatars___20220610--0901--TRP396,0.9846438546265542,1,3.552713678800501e-15,1,1,neutral,neutral,23.000000000000004,23.0,latino hispanic,latino hispanic,Woman,Woman
38,avatars___20220614--1135--DNM410,0.9380072976509064,1,0.9996835276062441,0,0,neutral,neutral,29.000000001040725,28.00031647343448,asian,latino hispanic,Man,Woman
39,avatars___20220627--0812--BPM833,0.9139330646034411,0,0.18546298320915255,1,1,sad,neutral,23.00000000174668,22.81453701853753,white,white,Man,Man
40,avatars___20220705--1055--JPG686,0.968711056686345,0,0.05348094082123467,1,1,neutral,happy,21.962766456368033,21.9092855155468,white,white,Man,Man
41,avatars___20220711--1048--UGU718,0.9616117960357063,1,3.197442310920451e-14,1,1,neutral,neutral,23.000000000000004,23.000000000000036,white,white,Woman,Woman
42,avatars___20220711--1300--BHC106,0.9715274741609152,1,4.0,1,1,neutral,neutral,32.0,28.0,white,white,Man,Man
43,avatars___20220712--1040--JEH262,0.9656387942790275,1,2.999999999999975,1,1,neutral,neutral,32.0,29.000000000000025,white,white,Man,Man
44,avatars___20220714--1031--NAB660,0.9815299133084616,1,0.013937952637206763,1,1,surprise,surprise,29.00002509105252,29.013963043689728,white,white,Woman,Woman
45,avatars___20220726--1314--HNU630,0.9965756399506429,1,0.0002823827860574113,1,1,neutral,neutral,20.000014826696948,20.000297209483005,asian,asian,Man,Man
46,avatars___20220727--1059--TMA321,0.9949805776171832,1,0.0017947046967528024,1,1,happy,happy,28.001842060961987,28.000047356265235,white,white,Man,Man
47,avatars___20220802--0838--IDD857,0.9823889250915181,1,0.0,1,1,neutral,neutral,29.0,29.0,white,white,Woman,Woman
48,avatars___20220805--1649--NCU289,0.9763931783106647,1,0.0,1,1,surprise,surprise,39.47308444878661,39.47308444878661,white,white,Man,Man
49,avatars___20220808--0809--DPE040,0.9968413723867126,1,1.0658141036401503e-14,0,1,happy,happy,23.0,23.00000000000001,latino hispanic,asian,Woman,Woman
50,avatars___20220808--1036--IBX730,0.8935578842232821,0,2.958880161248203,1,1,sad,neutral,25.000000005828465,22.041119844580262,asian,asian,Man,Man
51,avatars___20220809--1034--BJM420,0.9983053175207167,1,3.0037904608093413e-07,1,1,happy,happy,23.000000599133852,23.000000298754806,white,white,Man,Man
52,avatars___20220809--1321--UTC375,0.9905801759320668,1,0.00010936492891744365,1,1,neutral,neutral,20.999761623166734,20.99987098809565,asian,asian,Woman,Woman
53,avatars___20220811--1704--HAZ933,0.9733194542733764,0,5.203787587504394e-07,1,1,angry,happy,23.000000520965592,23.000000000586834,black,black,Man,Man
54,avatars___20220812--1031--KVG225,0.9851342542073162,1,1.7763568394002505e-14,1,1,happy,happy,23.000000000000018,23.0,white,white,Man,Man
55,avatars___20220815--0815--GZL442,0.9961440560339229,1,0.0,1,1,fear,fear,20.0,20.0,white,white,Man,Man
56,avatars___20220815--1041--FZC097,0.9996931703640808,1,7.389644451905042e-13,1,1,sad,sad,23.000000000002803,23.000000000002064,white,white,Man,Man
57,avatars___20220815--1307--BMP511,0.9986222474030525,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
58,avatars___20220815--1656--MOP211,0.960805976758513,0,0.0,1,1,happy,neutral,23.0,23.0,white,white,Man,Man
59,avatars___20220818--1304--VCN655,0.9321161753660623,1,22.0002249993354,1,1,neutral,neutral,32.00000112431072,54.00022612364612,white,white,Man,Man
60,avatars___20220818--1653--SSF476,0.9986829155098482,1,0.0034875283124833345,1,1,neutral,neutral,22.006918366603557,22.003430838291074,white,white,Man,Man
61,avatars___20220819--0803--BUS250,0.9961652203478012,1,1.3897781160808407,1,1,neutral,neutral,26.610224040630527,28.000002156711368,white,white,Woman,Woman
62,avatars___20220819--1313--NYY338,0.9948945451123717,1,0.0,1,1,angry,angry,39.47308444878661,39.47308444878661,white,white,Man,Man
63,avatars___20220824--0804--GTU803,0.9990153941555273,1,4.1256598137806577e-10,1,1,neutral,neutral,23.000000004809614,23.00000000522218,asian,asian,Man,Man
64,avatars___20220829--0836--KSA222,0.9993953524277288,1,1.80121006110312e-07,1,1,angry,angry,23.000000568453462,23.000000388332456,white,white,Man,Man
65,avatars___20220830--1711--JZN879,0.9596342755745512,1,0.0,1,0,neutral,neutral,20.0,20.0,white,white,Man,Woman
66,avatars___20220831--0751--CMS162,0.9982482865558813,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Man,Man
67,avatars___20220831--1047--ZUS575,0.9903280688848776,1,1.8519333622180056e-08,1,1,neutral,neutral,29.000000012682182,29.000000031201516,indian,indian,Woman,Woman
68,avatars___20220901--1305--LNP057,0.9970717717950766,1,0.12753445573333266,1,1,sad,sad,27.841881885888842,27.969416341622175,white,white,Woman,Woman
69,avatars___20221213--1425--VBY735,0.9533479691330505,1,0.0,1,0,angry,angry,20.0,20.0,latino hispanic,latino hispanic,Man,Woman
70,avatars___20230106--1047--QCW581,0.9798562209069563,1,1.8894982748669413,1,1,neutral,neutral,24.88977499554219,23.00027672067525,black,black,Man,Man
71,avatars___20230109--1327--NFS933,0.9999700676762041,1,0.0004704166203737259,1,1,neutral,neutral,29.002199744805694,29.002670161426067,latino hispanic,latino hispanic,Man,Man
72,avatars___20230124--1415--KKF424,0.9988981207693689,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
73,avatars___20230131--1229--WBX393,0.9920725933399541,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
74,avatars___20230206--1354--MFS340,0.9478051996871453,1,2.1700579111438856e-09,1,1,neutral,neutral,23.000000002170058,23.0,white,white,Man,Man
75,avatars___20230207--1619--DTW301,0.9912561661969033,0,7.460698725481052e-14,1,1,happy,neutral,20.0,20.000000000000075,black,black,Man,Man
76,avatars___20230213--0817--KGV285,0.9961479555204561,1,1.7973178501051734e-11,1,1,angry,angry,23.000000000029086,23.000000000011113,white,white,Man,Man
77,avatars___20230222--1639--KYL945,0.9598458854296922,1,1.174253583258178e-09,1,1,neutral,neutral,29.0,29.000000001174254,white,white,Woman,Woman
78,avatars___20230224--1102--UPC002,0.9159052836107077,0,0.0,1,1,sad,neutral,32.0,32.0,white,white,Woman,Woman
79,avatars___20230224--1359--CMZ386,0.9782776878743111,1,2.9998216467509664,1,1,neutral,neutral,32.0000000155131,29.000178368762136,white,white,Man,Man
80,avatars___20230227--1052--TXE513,0.9821143759185927,1,16.757448655207185,1,1,happy,happy,39.47308444878661,22.715635793579423,latino hispanic,latino hispanic,Man,Man
81,avatars___20230227--1659--TRT983,0.89774423315442,0,0.999995385647189,1,1,angry,fear,29.0,28.00000461435281,white,white,Woman,Woman
82,avatars___20230228--1358--HUJ848,0.9972872983885079,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Man,Man
83,avatars___20230301--1646--VNS883,0.9888100467834091,0,0.004757394806759407,1,1,happy,sad,29.004757661372437,29.000000266565678,white,white,Man,Man
84,avatars___20230302--0808--SEI058,0.9982320086573223,1,2.4513724383723456e-13,1,1,neutral,neutral,23.000000000000533,23.000000000000778,white,white,Man,Man
85,avatars___20230302--1343--UWK768,0.9998994761795557,1,0.0,1,1,surprise,surprise,23.0,23.0,indian,indian,Man,Man
86,avatars___20230302--1654--LVY864,0.9788081803008192,1,17.13370099766229,1,0,happy,happy,22.339383451124316,39.47308444878661,asian,asian,Man,Woman
87,avatars___20230303--0802--EFQ599,0.994348234789932,1,2.1611099098146624,1,1,neutral,neutral,20.04841243175158,22.20952234156624,white,white,Man,Man
88,avatars___20230303--1634--ZKN852,0.9874809793678837,1,0.0016421147948619819,1,1,angry,angry,22.99835789939856,23.00000001419342,white,white,Man,Man
89,avatars___20230306--0812--CYQ521,0.9650430883037475,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
90,avatars___20230306--1402--IXG477,0.9967732934908624,0,0.0004233429571449676,1,1,happy,fear,21.000423444263866,21.00000010130672,white,white,Woman,Woman
91,avatars___20230307--0805--FQC133,0.9995848440355867,1,6.540545882671722e-10,1,1,neutral,neutral,32.00000000079828,32.000000000144226,black,black,Woman,Woman
92,avatars___20230307--1648--KUG325,0.9958097071118777,1,1.6407329184175978e-07,1,1,neutral,neutral,23.000000059260763,23.000000223334055,white,white,Woman,Woman
93,avatars___20230308--1352--BDF920,0.995464139467908,0,2.4078093267744407,1,1,happy,neutral,29.000030910247006,31.407840237021446,white,white,Man,Man
94,avatars___20230308--1639--IKB041,0.9954107264203432,1,0.056277944217043796,1,1,angry,angry,23.05629502614777,23.000017081930725,white,white,Man,Man
95,avatars___20230309--0820--CPA784,0.955065838168974,1,0.0,0,1,happy,happy,23.0,23.0,middle eastern,white,Man,Man
96,avatars___20230309--1343--RIM072,0.9637091654986891,1,5.999966377590056,1,1,sad,sad,28.99996796616233,23.000001588572275,asian,asian,Man,Man
97,avatars___20230310--1106--FCT871,0.9970733693405636,1,0.0,1,1,fear,fear,32.0,32.0,white,white,Man,Man
98,avatars___20230313--0819--GCZ208,0.9988624382709884,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Woman,Woman
99,avatars___20230313--1653--RHL466,0.9648487925586463,1,1.3134433171302362e-05,0,0,neutral,neutral,29.000013134433175,29.000000000000004,latino hispanic,white,Man,Woman
100,avatars___20230314--1632--PFN770,0.9475832610471618,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
101,avatars___20230315--0816--TEA904,0.9945712710600393,1,0.0,1,1,neutral,neutral,53.0,53.0,latino hispanic,latino hispanic,Man,Man
102,avatars___20230315--1638--UIS049,0.9992851778413205,1,0.0,1,1,happy,happy,20.0,20.0,latino hispanic,latino hispanic,Man,Man
103,avatars___20230316--1103--BHK376,0.996152607682931,1,3.410605131648481e-13,1,1,fear,fear,23.000000000000032,23.000000000000373,black,black,Man,Man
104,avatars___20230316--1356--GXR876,0.9912133498355675,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Woman,Woman
105,avatars___20230317--1054--GBQ558,0.9973041040625499,1,0.0,1,1,sad,sad,23.0,23.0,white,white,Woman,Woman
106,avatars___20230317--1648--ONK818,0.9999502110360181,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
107,avatars___20230320--0810--ZJN985,0.9997653847559531,1,0.0,1,1,happy,happy,39.47308444878661,39.47308444878661,asian,asian,Man,Man
108,avatars___20230322--0820--QHY185,0.9805929873365363,1,0.0,1,1,surprise,surprise,32.0,32.0,white,white,Woman,Woman
109,avatars___20230322--1706--IBQ026,0.9926881780954735,0,7.554035449430785e-05,1,1,happy,neutral,23.0,23.000075540354494,white,white,Woman,Woman
110,avatars___20230323--1044--HRO745,0.9943277847695892,1,1.1049024099207827e-05,1,1,happy,happy,27.999989985193487,28.000001034217586,white,white,Woman,Woman
111,avatars___20230323--1348--ZQK191,0.999892614979123,1,0.0,1,1,angry,angry,23.0,23.0,white,white,Man,Man
112,avatars___20230323--1656--MZL038,0.9323295039089436,1,2.0000030772872464,1,1,neutral,neutral,22.000003077287253,20.000000000000007,white,white,Man,Man
113,avatars___20230324--0820--AEY864,0.9609521505294741,1,0.036747092513397916,1,1,happy,happy,27.012350384432548,27.049097476945946,latino hispanic,latino hispanic,Man,Man
114,avatars___20230324--1118--ZZS850,0.9993088261001002,1,0.0,1,1,neutral,neutral,23.0,23.0,asian,asian,Man,Man
115,avatars___20230324--1647--YWZ007,0.897536168402707,1,0.0,1,0,happy,happy,20.0,20.0,white,white,Man,Woman
116,avatars___20230327--1036--RSC756,0.9770371412286872,1,0.011671527658052128,1,1,happy,happy,22.00751305766197,21.99584153000392,indian,indian,Man,Man
117,avatars___20230328--0800--BLY735,0.8930882189551056,1,0.9999999999996483,1,1,neutral,neutral,23.000000000000018,22.00000000000037,white,white,Man,Man
118,avatars___20230328--1214--IEY203,0.9997647187840081,1,6.710761226713657e-07,1,1,neutral,neutral,29.000019782906747,29.00002045398287,asian,asian,Woman,Woman
119,avatars___20230330--0823--LMT312,0.9974978024229874,1,1.0535238459397078e-08,1,1,neutral,neutral,29.000000013804243,29.000000003269005,white,white,Man,Man
120,avatars___20230330--1421--UCD539,0.9856770010853746,1,0.0,1,1,angry,angry,20.0,20.0,latino hispanic,latino hispanic,Woman,Woman
121,avatars___20230403--1022--RWS274,0.9427958052375116,1,3.0,1,1,neutral,neutral,23.0,20.0,white,white,Man,Man
122,avatars___20230404--0804--GJI283,0.9468470615492794,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
123,avatars___20230404--1217--DED409,0.9980140074557328,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Woman,Woman
124,avatars___20230405--1213--NWM763,0.9738907411686591,1,8.321086752971496e-08,1,1,happy,happy,23.000000083219867,23.000000000009,indian,indian,Man,Man
125,avatars___20230405--1635--AAN112,0.9920973666664034,1,0.0,1,1,fear,fear,20.0,20.0,latino hispanic,latino hispanic,Man,Man
126,avatars___20230406--1655--IEM175,0.9949438611374739,1,1.4931106677102655,1,1,fear,fear,24.53825952208331,23.045148854373046,white,white,Man,Man
127,avatars___20230407--1229--UMQ592,0.9999712354393356,1,0.0,1,1,angry,angry,32.0,32.0,black,black,Man,Man
