,key,ssim,emotion,age,race,gender,real_emotion,anon_emotion,real_age,anon_age,real_race,anon_race,real_gender,anon_gender
0,avatars___20210810--1306--FXN596,0.7898230107215889,0,0.9996586904876956,1,0,fear,neutral,22.999657997678963,21.999999307191267,white,white,Man,Woman
1,avatars___20210817--0900--NRE683,0.7965698554021909,0,21.99932347879689,0,1,angry,surprise,49.99939275382234,28.000069275025453,white,black,Man,Man
2,avatars___20210818--1332--CDR970,0.8121474461139501,0,0.2665746716502859,1,1,angry,happy,23.0,23.266574671650286,white,white,Man,Man
3,avatars___20210819--0903--DOT682,0.7787501047318752,0,6.0111257107821245,0,1,happy,neutral,29.011125710782125,23.0,black,white,Man,Man
4,avatars___20210827--0906--KDA058,0.7774214017390502,0,3.000000191716893,1,0,sad,neutral,23.000000191716893,20.0,white,white,Man,Woman
5,avatars___20210831--0815--XJT672,0.7158108909107529,0,2.999964680719131,0,1,sad,fear,22.99996468071913,20.0,asian,white,Woman,Woman
6,avatars___20210901--0833--LAS440,0.7701954417685954,0,5.999866723157265,1,0,happy,neutral,28.999866773723625,23.00000005056636,white,white,Woman,Man
7,avatars___20210902--0817--IFG774,0.7486085797693307,1,6.648171603708398,1,1,angry,angry,29.15553277733816,22.50736117362976,white,white,Man,Man
8,avatars___20210922--0839--UHV563,0.7964576231687711,0,1.9097561404806953,1,1,happy,surprise,23.00000000013299,21.090243859652293,white,white,Man,Man
9,avatars___20210928--0843--PAK800,0.8178026697264942,1,26.681162096862494,1,1,sad,sad,55.68138771580979,29.000225618947297,white,white,Man,Man
10,avatars___20210929--0827--MCR809,0.8533786322193486,1,5.999996446189527,1,1,happy,happy,29.999996480184564,24.000000033995036,white,white,Man,Man
11,avatars___20210929--1334--SKB942,0.7975717950063219,0,31.00026364895665,0,1,angry,neutral,53.0005015546244,22.00023790566775,latino hispanic,white,Man,Man
12,avatars___20211001--0855--KJJ701,0.8159096521051715,1,0.03236101565828875,0,1,happy,happy,23.0,22.96763898434171,white,black,Man,Man
13,avatars___20211001--1304--XMY093,0.8538263005631401,0,0.0,1,1,angry,happy,23.0,23.0,white,white,Man,Man
14,avatars___20211006--0836--EID363,0.8585978176370268,1,0.06748078493630416,1,0,neutral,neutral,29.067477107048035,28.99999632211173,white,white,Man,Woman
15,avatars___20220114--0820--JZE802,0.8846790657310889,0,9.0000000000433,0,1,neutral,happy,29.0000000000433,20.0,indian,latino hispanic,Man,Man
16,avatars___20220202--0844--THN461,0.8363307212791362,1,9.190760789992463,0,0,happy,happy,39.47308444878661,30.282323658794144,black,white,Man,Woman
17,avatars___20220214--0846--HOS732,0.7994744918760317,0,0.6682192836733094,0,1,happy,sad,23.0,22.33178071632669,white,asian,Man,Man
18,avatars___20220215--0801--ONK705,0.746062960054467,0,22.0000029614052,1,0,sad,happy,54.00000298253674,32.00000002113154,white,white,Man,Woman
19,avatars___20220216--1324--ZSE894,0.7994620335398264,0,6.00221100170441,1,0,happy,neutral,29.002211001704524,23.000000000000114,white,white,Man,Woman
20,avatars___20220218--0839--XIT043,0.8526454407888733,1,9.0,0,0,happy,happy,32.0,23.0,black,latino hispanic,Man,Woman
21,avatars___20220303--1247--TAY503,0.8596400988614116,1,3.0,0,0,neutral,neutral,20.0,23.0,white,latino hispanic,Woman,Man
22,avatars___20220304--1320--NNQ107,0.8715667967720692,1,6.000000000090527,0,1,neutral,neutral,29.000000000090527,23.0,black,latino hispanic,Man,Man
23,avatars___20220307--1342--RGA575,0.8294817940293886,0,2.999977164012755,0,0,angry,neutral,23.000000000094794,20.00002283608204,black,white,Man,Woman
24,avatars___20220310--1128--ZSC414,0.8219246349282374,1,0.6265640800967915,1,0,happy,happy,53.99999482253613,54.62655890263292,white,white,Woman,Man
25,avatars___20220310--1336--XRZ540,0.826209384417346,1,1.7216199580616376e-05,0,1,neutral,neutral,20.000000536456355,20.000017752655936,latino hispanic,white,Man,Man
26,avatars___20220311--1115--NFU480,0.7687212868998872,0,4.106575647842323,0,1,neutral,fear,19.857691085472887,23.96426673331521,asian,white,Man,Man
27,avatars___20220314--1116--KMD200,0.7561822518182438,0,5.00000572919004,1,0,angry,happy,28.000000000397936,22.999994271207896,white,white,Woman,Man
28,avatars___20220315--0818--HDZ165,0.7589309739783556,0,34.008871596290575,1,0,angry,happy,20.0,54.008871596290575,white,white,Woman,Man
29,avatars___20220315--1053--FWC239,0.8002889396134341,0,4.005534012521842,1,1,sad,happy,32.00552516942846,27.999991156906617,white,white,Man,Man
30,avatars___20220401--0841--PHT202,0.8066628104368969,0,0.9999826739665316,1,0,neutral,angry,22.00001647321802,22.999999147184553,white,white,Woman,Man
31,avatars___20220406--1314--PGO261,0.7588791031228848,1,3.0,1,1,neutral,neutral,23.0,20.0,white,white,Woman,Woman
32,avatars___20220407--0816--OYQ923,0.8627275220628988,0,0.0,1,1,neutral,happy,23.0,23.0,latino hispanic,latino hispanic,Man,Man
33,avatars___20220412--1326--BGR645,0.8345787926400144,0,6.000000002648079,0,0,neutral,happy,29.000000003482597,23.00000000083452,black,white,Woman,Man
34,avatars___20220426--1126--SCG995,0.8317063467222715,1,9.000000048355801,0,1,neutral,neutral,20.0,29.0000000483558,white,latino hispanic,Woman,Woman
35,avatars___20220510--0837--WFU321,0.8196789221645366,0,7.093018651008606,0,0,angry,neutral,30.093018651008606,23.0,black,white,Man,Woman
36,avatars___20220510--1051--OZZ515,0.8281739270643338,1,1.1090346418995978e-08,0,1,neutral,neutral,23.000000011090346,23.0,black,white,Man,Man
37,avatars___20220610--0901--TRP396,0.8231824170691416,1,0.9984941566363013,0,0,neutral,neutral,23.000000000000004,22.001505843363702,latino hispanic,asian,Woman,Man
38,avatars___20220614--1135--DNM410,0.6979661286757534,0,1.0407248396404611e-09,0,0,neutral,sad,29.000000001040725,29.0,asian,white,Man,Woman
39,avatars___20220627--0812--BPM833,0.8123743126225892,0,1.7448300582145748e-09,0,1,sad,neutral,23.00000000174668,23.00000000000185,white,indian,Man,Man
